img=images/tileset/tileset_hell_theme_1.png

tile=41,0,0,64,256,32,240
tile=42,64,0,64,256,32,240
tile=43,128,0,64,256,32,240
tile=44,192,0,64,256,32,240
tile=45,256,0,64,256,32,240
tile=46,320,0,64,256,32,240
tile=47,384,0,64,256,32,240
tile=48,448,0,64,256,32,240
tile=49,512,0,64,256,32,240
tile=50,576,0,64,256,32,240
tile=51,640,0,64,256,32,240
tile=52,704,0,64,256,32,240
tile=53,768,0,64,256,32,240
tile=54,832,0,64,256,32,240
tile=55,896,0,64,256,32,240
tile=56,960,0,64,256,32,240
tile=57,1024,0,64,256,32,240
tile=58,1088,0,64,256,32,240
tile=59,1152,0,64,256,32,240
tile=60,1216,0,64,256,32,240
tile=61,1280,0,64,256,32,240
tile=62,1344,0,64,256,32,240
tile=63,1408,0,64,256,32,240
tile=64,1472,0,64,256,32,240
tile=65,1536,0,64,256,32,240
tile=66,1600,0,64,256,32,240
tile=67,1664,0,64,256,32,240
tile=68,1728,0,64,256,32,240
tile=69,1792,0,64,256,32,240
tile=70,1856,0,64,256,32,240
tile=71,1920,0,64,256,32,240
tile=72,1984,0,64,256,32,240
tile=73,0,256,64,256,32,240
tile=74,64,256,64,256,32,240
tile=75,128,256,64,256,32,240
tile=76,192,256,64,256,32,240
tile=77,256,256,64,256,32,240
tile=78,320,256,64,256,32,240
tile=79,384,256,64,256,32,240
tile=80,448,256,64,256,32,240
tile=81,512,256,64,256,32,240
tile=82,576,256,64,256,32,240
tile=83,640,256,64,256,32,240
tile=84,704,256,64,256,32,240
tile=85,768,256,64,256,32,240
tile=86,832,256,64,256,32,240
tile=87,896,256,64,256,32,240
tile=88,960,256,64,256,32,240
tile=89,1024,256,64,256,32,240
tile=90,1088,256,64,256,32,240
tile=91,1152,256,64,256,32,240
tile=92,1216,256,64,256,32,240
tile=93,1280,256,64,256,32,240
tile=94,1344,256,64,256,32,240
tile=95,1408,256,64,256,32,240
tile=96,1472,256,64,256,32,240
tile=97,1536,256,64,256,32,240
tile=98,1600,256,64,256,32,240
tile=99,1664,256,64,256,32,240
tile=100,1728,256,64,256,32,240
tile=101,1792,256,64,256,32,240
tile=102,1856,256,64,256,32,240
tile=103,1920,256,64,256,32,240
tile=104,1984,256,64,256,32,240
tile=105,0,512,64,256,32,240
tile=106,64,512,64,256,32,240
tile=107,128,512,64,256,32,240
tile=108,192,512,64,256,32,240
tile=109,256,512,64,256,32,240
tile=110,320,512,64,256,32,240
tile=111,384,512,64,256,32,240
tile=112,448,512,64,256,32,240
tile=113,512,512,64,256,32,240
tile=114,576,512,64,256,32,240
tile=115,640,512,64,256,32,240
tile=116,704,512,64,256,32,240
tile=117,768,512,64,256,32,240
tile=118,832,512,64,256,32,240
tile=119,896,512,64,256,32,240
tile=120,960,512,64,256,32,240
tile=121,1024,512,64,256,32,240
tile=122,1088,512,64,256,32,240
tile=123,1152,512,64,256,32,240
tile=124,1216,512,64,256,32,240
tile=125,1280,512,64,256,32,240
tile=126,1344,512,64,256,32,240
tile=127,1408,512,64,256,32,240
tile=128,1472,512,64,256,32,240
tile=129,1536,512,64,256,32,240
tile=130,1600,512,64,256,32,240
tile=131,1664,512,64,256,32,240
tile=132,1728,512,64,256,32,240
tile=133,1792,512,64,256,32,240
tile=134,1856,512,64,256,32,240
tile=135,1920,512,64,256,32,240
tile=136,1984,512,64,256,32,240
tile=137,0,768,64,256,32,240
tile=138,64,768,64,256,32,240
tile=139,128,768,64,256,32,240
tile=140,192,768,64,256,32,240
tile=141,256,768,64,256,32,240
tile=142,320,768,64,256,32,240
tile=143,384,768,64,256,32,240
tile=144,448,768,64,256,32,240
tile=145,512,768,64,256,32,240
tile=146,576,768,64,256,32,240
tile=147,640,768,64,256,32,240
tile=148,704,768,64,256,32,240
tile=149,768,768,64,256,32,240
tile=150,832,768,64,256,32,240
tile=151,896,768,64,256,32,240
tile=152,960,768,64,256,32,240
tile=153,1024,768,64,256,32,240
tile=154,1088,768,64,256,32,240
tile=155,1152,768,64,256,32,240
tile=156,1216,768,64,256,32,240
tile=157,1280,768,64,256,32,240
tile=158,1344,768,64,256,32,240
tile=159,1408,768,64,256,32,240
tile=160,1472,768,64,256,32,240
tile=161,1536,768,64,256,32,240
tile=162,1600,768,64,256,32,240
tile=163,1664,768,64,256,32,240
tile=164,1728,768,64,256,32,240
tile=165,1792,768,64,256,32,240
tile=166,1856,768,64,256,32,240
tile=167,1920,768,64,256,32,240
tile=168,1984,768,64,256,32,240
tile=169,0,1024,64,256,32,240
tile=170,64,1024,64,256,32,240
tile=171,128,1024,64,256,32,240
tile=172,192,1024,64,256,32,240
tile=173,256,1024,64,256,32,240
tile=174,320,1024,64,256,32,240
