img=images/tilesets/tileset_catacombs.png

tile=41,0,0,64,160,32,144
tile=42,64,0,64,160,32,144
tile=43,128,0,64,160,32,144
tile=44,192,0,64,160,32,144
tile=45,256,0,64,160,32,144
tile=46,320,0,64,160,32,144
tile=47,384,0,64,160,32,144
tile=48,448,0,64,160,32,144
tile=49,512,0,64,160,32,144
tile=50,576,0,64,160,32,144
tile=51,640,0,64,160,32,144
tile=52,704,0,64,160,32,144
tile=53,768,0,64,160,32,144
tile=54,832,0,64,160,32,144
tile=55,896,0,64,160,32,144
tile=56,960,0,64,160,32,144
tile=57,1024,0,64,160,32,144
tile=58,1088,0,64,160,32,144
tile=59,1152,0,64,160,32,144
tile=60,1216,0,64,160,32,144
tile=61,1280,0,64,160,32,144
tile=62,1344,0,64,160,32,144
tile=63,1408,0,64,160,32,144
tile=64,1472,0,64,160,32,144
tile=65,1536,0,64,160,32,144
tile=66,1600,0,64,160,32,144
tile=67,1664,0,64,160,32,144
tile=68,1728,0,64,160,32,144
tile=69,1792,0,64,160,32,144
tile=70,1856,0,64,160,32,144
tile=71,1920,0,64,160,32,144
tile=72,1984,0,64,160,32,144
tile=73,2048,0,64,160,32,144
tile=74,2112,0,64,160,32,144
tile=75,2176,0,64,160,32,144
tile=76,0,160,64,160,32,144
tile=77,64,160,64,160,32,144
tile=78,128,160,64,160,32,144
tile=79,192,160,64,160,32,144
tile=80,256,160,64,160,32,144
tile=81,320,160,64,160,32,144
tile=82,384,160,64,160,32,144
tile=83,448,160,64,160,32,144
tile=84,512,160,64,160,32,144
tile=85,576,160,64,160,32,144
tile=86,640,160,64,160,32,144
tile=87,704,160,64,160,32,144
tile=88,768,160,64,160,32,144
tile=89,832,160,64,160,32,144
tile=90,896,160,64,160,32,144
tile=91,960,160,64,160,32,144
tile=92,1024,160,64,160,32,144
tile=93,1088,160,64,160,32,144
tile=94,1152,160,64,160,32,144
tile=95,1216,160,64,160,32,144
tile=96,1280,160,64,160,32,144
tile=97,1344,160,64,160,32,144
tile=98,1408,160,64,160,32,144
tile=99,1472,160,64,160,32,144
tile=100,1536,160,64,160,32,144
tile=101,1600,160,64,160,32,144
tile=102,1664,160,64,160,32,144
tile=103,1728,160,64,160,32,144
tile=104,1792,160,64,160,32,144
tile=105,1856,160,64,160,32,144
tile=106,1920,160,64,160,32,144
tile=107,1984,160,64,160,32,144
tile=108,2048,160,64,160,32,144
tile=109,2112,160,64,160,32,144
tile=110,2176,160,64,160,32,144
tile=111,0,320,64,160,32,144
tile=112,64,320,64,160,32,144
tile=113,128,320,64,160,32,144
tile=114,192,320,64,160,32,144
tile=115,256,320,64,160,32,144
tile=116,320,320,64,160,32,144
tile=117,384,320,64,160,32,144
tile=118,448,320,64,160,32,144
tile=119,512,320,64,160,32,144
tile=120,576,320,64,160,32,144
tile=121,640,320,64,160,32,144
tile=122,704,320,64,160,32,144
tile=123,768,320,64,160,32,144
tile=124,832,320,64,160,32,144
tile=125,896,320,64,160,32,144
tile=126,960,320,64,160,32,144
tile=127,1024,320,64,160,32,144
tile=128,1088,320,64,160,32,144
tile=129,1152,320,64,160,32,144
tile=130,1216,320,64,160,32,144
tile=131,1280,320,64,160,32,144
tile=132,1344,320,64,160,32,144
tile=133,1408,320,64,160,32,144
tile=134,1472,320,64,160,32,144
tile=135,1536,320,64,160,32,144
tile=136,1600,320,64,160,32,144
tile=137,1664,320,64,160,32,144
tile=138,1728,320,64,160,32,144
tile=139,1792,320,64,160,32,144
tile=140,1856,320,64,160,32,144
tile=141,1920,320,64,160,32,144
tile=142,1984,320,64,160,32,144
tile=143,2048,320,64,160,32,144
tile=144,2112,320,64,160,32,144
tile=145,2176,320,64,160,32,144
tile=146,0,480,64,160,32,144
tile=147,64,480,64,160,32,144
tile=148,128,480,64,160,32,144
tile=149,192,480,64,160,32,144
tile=150,256,480,64,160,32,144
tile=151,320,480,64,160,32,144
tile=152,384,480,64,160,32,144
tile=153,448,480,64,160,32,144
tile=154,512,480,64,160,32,144
tile=155,576,480,64,160,32,144
tile=156,640,480,64,160,32,144
tile=157,704,480,64,160,32,144
tile=158,768,480,64,160,32,144
tile=159,832,480,64,160,32,144
tile=160,896,480,64,160,32,144
tile=161,960,480,64,160,32,144
tile=162,1024,480,64,160,32,144
tile=163,1088,480,64,160,32,144
tile=164,1152,480,64,160,32,144
tile=165,1216,480,64,160,32,144
tile=166,1280,480,64,160,32,144
tile=167,1344,480,64,160,32,144
tile=168,1408,480,64,160,32,144
tile=169,1472,480,64,160,32,144
tile=170,1536,480,64,160,32,144
tile=171,1600,480,64,160,32,144
tile=172,1664,480,64,160,32,144
tile=173,1728,480,64,160,32,144
tile=174,1792,480,64,160,32,144
tile=175,1856,480,64,160,32,144
tile=176,1920,480,64,160,32,144
tile=177,1984,480,64,160,32,144
tile=178,2048,480,64,160,32,144
tile=179,2112,480,64,160,32,144
tile=180,2176,480,64,160,32,144
tile=181,0,640,64,160,32,144
tile=182,64,640,64,160,32,144
tile=183,128,640,64,160,32,144
tile=184,192,640,64,160,32,144
tile=185,256,640,64,160,32,144
tile=186,320,640,64,160,32,144
tile=187,384,640,64,160,32,144
tile=188,448,640,64,160,32,144
tile=189,512,640,64,160,32,144
tile=190,576,640,64,160,32,144
tile=191,640,640,64,160,32,144
tile=192,704,640,64,160,32,144
tile=193,768,640,64,160,32,144
tile=194,832,640,64,160,32,144
tile=195,896,640,64,160,32,144
tile=196,960,640,64,160,32,144
tile=197,1024,640,64,160,32,144
tile=198,1088,640,64,160,32,144
tile=199,1152,640,64,160,32,144
tile=200,1216,640,64,160,32,144
tile=201,1280,640,64,160,32,144
tile=202,1344,640,64,160,32,144
tile=203,1408,640,64,160,32,144
tile=204,1472,640,64,160,32,144
tile=205,1536,640,64,160,32,144
tile=206,1600,640,64,160,32,144
tile=207,1664,640,64,160,32,144
tile=208,1728,640,64,160,32,144
tile=209,1792,640,64,160,32,144
tile=210,1856,640,64,160,32,144
tile=211,1920,640,64,160,32,144
tile=212,1984,640,64,160,32,144
tile=213,2048,640,64,160,32,144
tile=214,2112,640,64,160,32,144
tile=215,2176,640,64,160,32,144
tile=216,0,800,64,160,32,144
tile=217,64,800,64,160,32,144
tile=218,128,800,64,160,32,144
tile=219,192,800,64,160,32,144
tile=220,256,800,64,160,32,144
tile=221,320,800,64,160,32,144
tile=222,384,800,64,160,32,144
tile=223,448,800,64,160,32,144
tile=224,512,800,64,160,32,144
tile=225,576,800,64,160,32,144
tile=226,640,800,64,160,32,144
tile=227,704,800,64,160,32,144
tile=228,768,800,64,160,32,144
tile=229,832,800,64,160,32,144
tile=230,896,800,64,160,32,144
tile=231,960,800,64,160,32,144
tile=232,1024,800,64,160,32,144
tile=233,1088,800,64,160,32,144
tile=234,1152,800,64,160,32,144
tile=235,1216,800,64,160,32,144
tile=236,1280,800,64,160,32,144
tile=237,1344,800,64,160,32,144
tile=238,1408,800,64,160,32,144
tile=239,1472,800,64,160,32,144
tile=240,1536,800,64,160,32,144
tile=241,1600,800,64,160,32,144
tile=242,1664,800,64,160,32,144
tile=243,1728,800,64,160,32,144
tile=244,1792,800,64,160,32,144
tile=245,1856,800,64,160,32,144
tile=246,1920,800,64,160,32,144
tile=247,1984,800,64,160,32,144
tile=248,2048,800,64,160,32,144
tile=249,2112,800,64,160,32,144
tile=250,2176,800,64,160,32,144
tile=251,0,960,64,160,32,144
tile=252,64,960,64,160,32,144
tile=253,128,960,64,160,32,144
tile=254,192,960,64,160,32,144
tile=255,256,960,64,160,32,144
tile=256,320,960,64,160,32,144
tile=257,384,960,64,160,32,144
tile=258,448,960,64,160,32,144
tile=259,512,960,64,160,32,144
tile=260,576,960,64,160,32,144
tile=261,640,960,64,160,32,144
tile=262,704,960,64,160,32,144
tile=263,768,960,64,160,32,144
tile=264,832,960,64,160,32,144
tile=265,896,960,64,160,32,144
tile=266,960,960,64,160,32,144
tile=267,1024,960,64,160,32,144
tile=268,1088,960,64,160,32,144
tile=269,1152,960,64,160,32,144
tile=270,1216,960,64,160,32,144
tile=271,1280,960,64,160,32,144
tile=272,1344,960,64,160,32,144
tile=273,1408,960,64,160,32,144
tile=274,1472,960,64,160,32,144
tile=275,1536,960,64,160,32,144
tile=276,1600,960,64,160,32,144
tile=277,1664,960,64,160,32,144
tile=278,1728,960,64,160,32,144
tile=279,1792,960,64,160,32,144
tile=280,1856,960,64,160,32,144
tile=281,1920,960,64,160,32,144
tile=282,1984,960,64,160,32,144
tile=283,2048,960,64,160,32,144
tile=284,2112,960,64,160,32,144
tile=285,2176,960,64,160,32,144
tile=286,0,1120,64,160,32,144
tile=287,64,1120,64,160,32,144
tile=288,128,1120,64,160,32,144
tile=289,192,1120,64,160,32,144
tile=290,256,1120,64,160,32,144
tile=291,320,1120,64,160,32,144
tile=292,384,1120,64,160,32,144
tile=293,448,1120,64,160,32,144
tile=294,512,1120,64,160,32,144
tile=295,576,1120,64,160,32,144
tile=296,640,1120,64,160,32,144
tile=297,704,1120,64,160,32,144
tile=298,768,1120,64,160,32,144
tile=299,832,1120,64,160,32,144
tile=300,896,1120,64,160,32,144
tile=301,960,1120,64,160,32,144
tile=302,1024,1120,64,160,32,144
tile=303,1088,1120,64,160,32,144
tile=304,1152,1120,64,160,32,144
tile=305,1216,1120,64,160,32,144
tile=306,1280,1120,64,160,32,144
tile=307,1344,1120,64,160,32,144
tile=308,1408,1120,64,160,32,144
tile=309,1472,1120,64,160,32,144
tile=310,1536,1120,64,160,32,144
tile=311,1600,1120,64,160,32,144
tile=312,1664,1120,64,160,32,144
tile=313,1728,1120,64,160,32,144
tile=314,1792,1120,64,160,32,144
tile=315,1856,1120,64,160,32,144
tile=316,1920,1120,64,160,32,144
tile=317,1984,1120,64,160,32,144
tile=318,2048,1120,64,160,32,144
tile=319,2112,1120,64,160,32,144
tile=320,2176,1120,64,160,32,144
tile=321,0,1280,64,160,32,144
tile=322,64,1280,64,160,32,144
tile=323,128,1280,64,160,32,144
