img=images/tilesets/tileset_hell.png

tile=41,0,0,64,256,32,240
tile=42,64,0,64,256,32,240
tile=43,128,0,64,256,32,240
tile=44,192,0,64,256,32,240
tile=45,256,0,64,256,32,240
tile=46,320,0,64,256,32,240
tile=47,384,0,64,256,32,240
tile=48,448,0,64,256,32,240
tile=49,512,0,64,256,32,240
tile=50,576,0,64,256,32,240
tile=51,640,0,64,256,32,240
tile=52,704,0,64,256,32,240
tile=53,768,0,64,256,32,240
tile=54,832,0,64,256,32,240
tile=55,896,0,64,256,32,240
tile=56,960,0,64,256,32,240
tile=57,1024,0,64,256,32,240
tile=58,1088,0,64,256,32,240
tile=59,1152,0,64,256,32,240
tile=60,1216,0,64,256,32,240
tile=61,1280,0,64,256,32,240
tile=62,1344,0,64,256,32,240
tile=63,1408,0,64,256,32,240
tile=64,1472,0,64,256,32,240
tile=65,1536,0,64,256,32,240
tile=66,1600,0,64,256,32,240
tile=67,1664,0,64,256,32,240
tile=68,1728,0,64,256,32,240
tile=69,1792,0,64,256,32,240
tile=70,0,256,64,256,32,240
tile=71,64,256,64,256,32,240
tile=72,128,256,64,256,32,240
tile=73,192,256,64,256,32,240
tile=74,256,256,64,256,32,240
tile=75,320,256,64,256,32,240
tile=76,384,256,64,256,32,240
tile=77,448,256,64,256,32,240
tile=78,512,256,64,256,32,240
tile=79,576,256,64,256,32,240
tile=80,640,256,64,256,32,240
tile=81,704,256,64,256,32,240
tile=82,768,256,64,256,32,240
tile=83,832,256,64,256,32,240
tile=84,896,256,64,256,32,240
tile=85,960,256,64,256,32,240
tile=86,1024,256,64,256,32,240
tile=87,1088,256,64,256,32,240
tile=88,1152,256,64,256,32,240
tile=89,1216,256,64,256,32,240
tile=90,1280,256,64,256,32,240
tile=91,1344,256,64,256,32,240
tile=92,1408,256,64,256,32,240
tile=93,1472,256,64,256,32,240
tile=94,1536,256,64,256,32,240
tile=95,1600,256,64,256,32,240
tile=96,1664,256,64,256,32,240
tile=97,1728,256,64,256,32,240
tile=98,1792,256,64,256,32,240
tile=99,0,512,64,256,32,240
tile=100,64,512,64,256,32,240
tile=101,128,512,64,256,32,240
tile=102,192,512,64,256,32,240
tile=103,256,512,64,256,32,240
tile=104,320,512,64,256,32,240
tile=105,384,512,64,256,32,240
tile=106,448,512,64,256,32,240
tile=107,512,512,64,256,32,240
tile=108,576,512,64,256,32,240
tile=109,640,512,64,256,32,240
tile=110,704,512,64,256,32,240
tile=111,768,512,64,256,32,240
tile=112,832,512,64,256,32,240
tile=113,896,512,64,256,32,240
tile=114,960,512,64,256,32,240
tile=115,1024,512,64,256,32,240
tile=116,1088,512,64,256,32,240
tile=117,1152,512,64,256,32,240
tile=118,1216,512,64,256,32,240
tile=119,1280,512,64,256,32,240
tile=120,1344,512,64,256,32,240
tile=121,1408,512,64,256,32,240
tile=122,1472,512,64,256,32,240
tile=123,1536,512,64,256,32,240
tile=124,1600,512,64,256,32,240
tile=125,1664,512,64,256,32,240
tile=126,1728,512,64,256,32,240
tile=127,1792,512,64,256,32,240
tile=128,0,768,64,256,32,240
tile=129,64,768,64,256,32,240
tile=130,128,768,64,256,32,240
tile=131,192,768,64,256,32,240
tile=132,256,768,64,256,32,240
tile=133,320,768,64,256,32,240
tile=134,384,768,64,256,32,240
tile=135,448,768,64,256,32,240
tile=136,512,768,64,256,32,240
tile=137,576,768,64,256,32,240
tile=138,640,768,64,256,32,240
tile=139,704,768,64,256,32,240
tile=140,768,768,64,256,32,240
tile=141,832,768,64,256,32,240
tile=142,896,768,64,256,32,240
tile=143,960,768,64,256,32,240
tile=144,1024,768,64,256,32,240
tile=145,1088,768,64,256,32,240
tile=146,1152,768,64,256,32,240
tile=147,1216,768,64,256,32,240
tile=148,1280,768,64,256,32,240
tile=149,1344,768,64,256,32,240
tile=150,1408,768,64,256,32,240
tile=151,1472,768,64,256,32,240
tile=152,1536,768,64,256,32,240
tile=153,1600,768,64,256,32,240
tile=154,1664,768,64,256,32,240
tile=155,1728,768,64,256,32,240
tile=156,1792,768,64,256,32,240
tile=157,0,1024,64,256,32,240
tile=158,64,1024,64,256,32,240
tile=159,128,1024,64,256,32,240
tile=160,192,1024,64,256,32,240
tile=161,256,1024,64,256,32,240
tile=162,320,1024,64,256,32,240
tile=163,384,1024,64,256,32,240
tile=164,448,1024,64,256,32,240
tile=165,512,1024,64,256,32,240
tile=166,576,1024,64,256,32,240
tile=167,640,1024,64,256,32,240
tile=168,704,1024,64,256,32,240
tile=169,768,1024,64,256,32,240
tile=170,832,1024,64,256,32,240
tile=171,896,1024,64,256,32,240
tile=172,960,1024,64,256,32,240
tile=173,1024,1024,64,256,32,240
tile=174,1088,1024,64,256,32,240
tile=175,1152,1024,64,256,32,240
